	code	name	changepercent	trade	open	high	low	settlement	volume	turnoverratio	amount	per	pb	mktcap	nmc
1087	600858	银座股份	-1.6560000000000001	5.94	6.04	6.04	5.86	6.04	1369242	0.26456	8101296	58.465	1.081	308919.553866	307423.529226
1088	600857	宁波中百	-0.244	8.19	8.27	8.32	8.13	8.21	293705	0.13093000000000002	2397535	45.5	3.651	183718.013661	183718.013661
1089	600856	*ST中天	-5.128	1.11	1.17	1.18	1.11	1.17	11374227	0.8466600000000001	12705634	-0.485	9.136	151698.636069	149119.848327
1090	600855	航天长峰	-4.67	14.29	15.0	15.28	14.27	14.99	11487274	3.36938	167673441	132.807	3.646	626668.848557	487191.297841
1091	600854	春兰股份	-3.235	3.29	3.37	3.38	3.27	3.4	3357000	0.6462500000000001	11153464	63.391	0.8290000000000001	170901.859002	170901.859002
1092	600853	龙建股份	-2.789	2.44	2.49	2.5	2.43	2.51	5518091	0.6589400000000001	13516852	9.156	1.102	245195.977224	204330.466824
1093	600851	海欣股份	-1.6280000000000001	7.25	7.31	7.39	7.25	7.37	2044870	0.27701000000000003	14946494	84.204	2.136	875116.1017	535199.42975
1094	600850	华东电脑	-0.9480000000000001	26.13	26.35	26.7	26.0	26.38	2827893	0.6625	74270151	34.6	4.139	1115364.871764	1115364.871764
1095	600848	上海临港	-1.17	19.43	19.8	19.83	19.32	19.66	2364531	0.19468000000000002	45927086	27.366	2.849	4084318.535916	2359933.263175
1096	600847	万里股份	-3.636	10.6	10.17	11.88	10.02	11.0	10261440	6.69425	111226393	176.667	2.347	162484.644	162484.644
1097	600846	同济科技	-1.432	7.57	7.65	7.67	7.56	7.68	4377688	0.7007	33311772	7.804	1.5710000000000002	472944.467612	472944.467612
1098	600845	宝信软件	3.896	64.8	62.37	65.38	62.26	62.37	8512688	1.01781	548033513	83.29	10.853	7487243.56008	5419676.3688
1099	600844	丹化科技	-7.566	4.52	4.4	4.9	4.4	4.89	98998926	12.03297	450288229	-17.057	3.132	459468.95648	371874.246568
1100	600843	上工申贝	-1.423	5.54	5.71	5.71	5.54	5.62	629800	0.20673000000000002	3509018	35.445	1.295	303918.6384	168773.8009
1101	600841	上柴股份	0.0	8.34	8.54	8.7	8.3	8.34	4189767	0.8028000000000001	35608333	61.778	1.8439999999999999	722819.31822	435258.37002
1102	600839	四川长虹	-2.198	2.67	2.72	2.73	2.65	2.73	44419019	0.9625	119091311	203.817	0.96	1232537.207274	1232193.954477
1103	600838	上海九百	-1.278	6.18	6.26	6.29	6.18	6.26	1325513	0.33065	8239816	25.03	1.8359999999999999	247745.064258	247745.064258
1104	600837	海通证券	-1.204	12.31	12.46	12.51	12.26	12.46	71638322	0.8852800000000001	884950301	14.831	1.041	16082030.2	9961413.48258
1105	600836	*ST界龙	-0.963	5.14	5.24	5.31	5.11	5.19	5071154	0.7651600000000001	26439603	-36.714	3.4130000000000003	340655.079008	340655.079008
1106	600835	上海机电	3.388	22.58	22.05	22.88	22.0	21.84	12693236	1.57386	286424069	21.302	1.96	2309345.357464	1821086.7094
1107	600834	申通地铁	0.5740000000000001	8.76	8.66	9.11	8.62	8.71	3637752	0.76202	32102073	61.345	2.741	418186.54878	418186.54878
1108	600833	第一医药	-2.551	9.55	9.77	9.84	9.52	9.8	1491551	0.6686000000000001	14404992	39.792	2.835	213047.461385	213047.461385
1109	600831	广电网络	-3.797	6.08	6.3	6.31	6.07	6.32	11120085	1.56515	68379354	-39.947	1.168	431972.093536	431972.093536
1110	600830	香溢融通	-6.072	4.95	5.15	5.18	4.92	5.27	10518414	2.31519	53125462	83.898	1.066	224889.759765	224889.759765
1111	600829	人民同泰	-5.687	5.97	6.36	6.39	5.93	6.33	4261346	0.7348600000000001	25938284	12.95	1.741	346193.492409	346193.492409
1112	600828	茂业商业	-1.401	3.52	3.56	3.57	3.51	3.57	1590481	0.09186000000000001	5619580	4.84	0.929	609657.856192	609438.783712
1113	600827	百联股份	-1.045	19.89	20.31	20.5	19.69	20.1	28415888	1.77107	567324156	36.833	1.963	3548710.384713	3191250.89088
1114	600826	兰生股份	-2.086	7.98	8.15	8.15	7.9	8.15	1385000	0.32926000000000005	11079873	19.229	0.975	427664.87421	335672.545824
1115	600825	新华传媒	-1.9180000000000001	4.09	4.17	4.17	4.05	4.17	2844400	0.27222	11656766	204.5	1.581	427359.13065	427359.13065
1116	600824	益民集团	-1.52	3.24	3.29	3.29	3.23	3.29	2533278	0.24034000000000003	8226930	39.036	1.376	341504.771652	341504.771652
1117	600823	世茂股份	0.0	4.45	4.44	4.51	4.35	4.45	15705948	0.41869	69299493	6.846	0.65	1669269.876145	1669269.876145
1118	600822	上海物贸	-1.6800000000000002	9.95	10.14	10.29	9.77	10.12	2187716	0.55225	21785131	82.917	6.9350000000000005	493493.04943	394167.16846
1119	600821	*ST劝业	1.595	4.46	4.39	4.48	4.37	4.39	3161669	0.75953	14008577	-8.259	1.729	544788.113798	185655.62835
1120	600820	隧道股份	-2.037	5.29	5.38	5.41	5.27	5.4	17234738	0.5481600000000001	91826795	7.779	0.74	1663226.833726	1663226.833726
1121	600819	耀皮玻璃	-6.026	4.99	5.23	5.23	4.98	5.31	13918050	1.86216	70139106	22.682	1.381	466523.118431	372960.617433
1122	600818	中路股份	-3.694	7.04	7.26	7.3	7.01	7.31	1740702	0.7315200000000001	12326955	-35.2	3.89	226299.32864	167522.36864
1123	600817	ST宏盛	4.246	14.24	13.77	14.34	13.6	13.66	1282001	0.82349	17894571	1238.261	23.268	743731.520304	221687.001376
1124	600816	*ST安信	-2.632	1.48	1.51	1.51	1.47	1.52	17578074	0.33391000000000004	26180566	-2.027	2.121	809432.412012	779114.99696
1125	600815	*ST厦工	-1.415	2.09	2.12	2.12	2.08	2.12	1673600	0.09434000000000001	3511557	-3.215	2.717	370785.74632	370785.74632
1126	600814	杭州解百	-1.855	5.29	5.4	5.4	5.28	5.39	1587160	0.22197000000000003	8423068	16.03	1.405	378249.154982	378249.154982
1127	600812	华北制药	-3.162	9.8	10.06	10.09	9.77	10.12	19402978	1.18978	191194241	104.255	2.834	1598188.63442	1598188.63442
1128	600811	东方集团	-2.711	3.23	3.3	3.31	3.2	3.32	50353540	1.3555700000000002	162935447	20.43	0.562	1199808.088052	1199808.088052
1129	600810	神马股份	-2.132	9.64	9.8	9.92	9.46	9.85	15006319	2.60996	144656306	13.205	1.641	807230.229748	554265.296
1130	600809	山西汾酒	4.413	391.09	377.37	397.2	375.5	374.56	8454938	0.9764900000000001	3302387862	175.071	37.274	34084598.954994	33862459.834994
1131	600808	马钢股份	-0.763	2.6	2.62	2.62	2.6	2.62	18716710	0.31363	48808194	17.747	0.718	2002177.10836	1551615.30836
1132	600807	济南高新	3.2880000000000003	3.77	3.64	3.94	3.56	3.65	9622713	1.22268	35844472	47.125	2.7	333507.293587	296705.960928
1133	600805	悦达投资	-3.893	3.95	4.11	4.12	3.94	4.11	11364776	1.3366	45280853	30.385	0.577	336103.32513	335858.77036
1134	600804	鹏博士	-3.333	6.67	6.77	6.82	6.51	6.9	32631023	2.27813	217807384	-2.111	3.846	955406.997433	955382.691953
1135	600803	新奥股份	4.984	16.22	15.6	16.65	15.47	15.45	20720852	1.6855	335040688	16.384	5.942	4217171.554986	1994015.080026
1136	600802	福建水泥	-2.979	7.49	7.68	7.68	7.47	7.72	8119378	1.77183	61065738	6.124	2.337	343228.0516	343228.0516
1137	600801	华新水泥	-0.65	19.86	19.86	20.18	19.52	19.99	14463117	1.062	285687872	6.554	1.888	4163847.31203	2704693.39203
1138	600800	天津磁卡	-1.124	4.4	4.43	4.53	4.38	4.45	4601800	0.75321	20410908	-33.846	2.283	521746.5352	268820.66068
1139	600798	宁波海运	-5.23	4.53	4.7	4.73	4.51	4.78	59796143	5.80066	274674494	32.969	1.5150000000000001	546559.993053	466975.479444
1140	600797	浙大网新	-3.5140000000000002	6.59	6.81	6.84	6.54	6.83	14166773	1.37872	94060427	131.8	1.62	677140.360218	677140.360218
1141	600796	钱江生化	-4.646	4.72	4.79	4.88	4.7	4.95	5327850	1.76769	25406214	78.667	2.42	142261.811968	142261.811968
1142	600795	国电电力	-0.966	2.05	2.07	2.07	2.05	2.07	31065225	0.15809	64022062	23.563	0.788	4028331.558225	4028331.558225
1143	600794	保税科技	3.481	3.27	3.17	3.28	3.16	3.16	18978600	1.56569	61413014	25.154	1.849	396373.755339	396373.755339
1144	600793	宜宾纸业	-10.01	17.17	17.17	17.3	17.17	19.08	8330200	4.70888	143042000	163.368	5.126	303744.171434	303744.171434
1145	600792	云煤能源	10.028	3.95	3.46	3.95	3.46	3.59	30567018	3.08782	114725158	16.458	1.16	391019.822	391019.822
1146	600791	京能置业	-4.989	4.19	4.37	4.41	4.11	4.41	11053395	2.44375	47200731	105.276	1.187	189756.72	189519.438624
1147	600790	轻纺城	-0.631	3.15	3.17	3.17	3.14	3.17	5195858	0.35447	16374838	13.696	0.8160000000000001	461724.14232	461724.14232
1148	600789	鲁抗医药	-2.761	8.1	8.31	8.31	8.07	8.33	18357033	2.15427	149510015	57.857	2.216	712986.08535	690218.51868
1149	600787	中储股份	-2.407	4.46	4.55	4.58	4.44	4.57	15147798	0.6886	68007554	34.762	0.857	981111.260718	981111.260718
1150	600785	新华百货	-2.56	11.8	12.1	12.1	11.78	12.11	488425	0.21647000000000002	5795877	14.568	1.1280000000000001	266244.9104	266244.9104
1151	600784	鲁银投资	-4.688	4.88	5.11	5.13	4.85	5.12	6959247	1.22484	34629151	244.0	1.6360000000000001	277270.788848	277270.788848
1152	600783	鲁信创投	-1.967	14.45	14.76	14.8	14.41	14.74	5005515	0.6724600000000001	72810716	48.167	2.786	1075599.17983	1075599.17983
1153	600782	新钢股份	-1.8599999999999999	4.22	4.3	4.31	4.19	4.3	22794176	0.71484	96503939	3.944	0.593	1345640.977712	1345640.977712
1154	600781	*ST辅仁	-1.695	2.9	2.95	2.96	2.89	2.95	2382613	0.63661	6953008	3.919	0.31	181875.67848	108536.33438
1155	600780	通宝能源	-1.529	3.22	3.25	3.26	3.22	3.27	3053800	0.26636000000000004	9874259	13.186	0.673	369173.812406	369173.812406
1156	600779	水井坊	6.522	92.11	87.68	92.75	86.05	86.47	12946326	2.65129	1166020504	54.448	23.593	4498980.293178	4497763.520078
1157	600778	友好集团	-3.683	3.4	3.53	3.53	3.37	3.53	2341500	0.7523700000000001	7999429	9.135	1.384	105907.05968	105813.05988
1158	600777	新潮能源	-0.704	1.41	1.42	1.43	1.4	1.42	37956100	0.60904	53520640	8.896	0.603	958869.911325	878723.042697
1159	600776	东方通信	-4.248	11.72	12.25	12.31	11.57	12.24	17457793	1.82613	206840354	111.832	4.705	1472032.075008	1120432.075008
1160	600775	南京熊猫	-0.8310000000000001	7.16	7.21	7.26	7.14	7.22	4141783	0.61648	29732360	124.306	1.893	654308.386764	481036.386764
1161	600774	汉商集团	0.41600000000000004	14.5	14.81	14.85	14.05	14.44	1969851	0.8687	28276413	110.182	5.976	329074.6029	328798.70995
1162	600773	西藏城投	5.029	9.19	8.75	9.44	8.61	8.75	60275735	8.07872	542881629	70.692	2.588	753268.223736	685670.213786
1163	600771	广誉远	10.011	19.89	18.4	19.89	18.24	18.08	24686527	5.01759	481987651	76.5	4.041	978587.397333	978587.397333
1164	600770	综艺股份	-2.222	5.28	5.37	5.38	5.26	5.4	14953252	1.15025	79391135	123.077	1.8130000000000002	686400.0	686400.0
1165	600769	祥龙电业	-4.575	4.38	4.59	4.62	4.35	4.59	4041800	1.07788	17880616	547.5	27.565	164240.0136	164240.0136
1166	600768	宁波富邦	-4.208	7.74	8.12	8.12	7.7	8.08	1347714	1.00766	10564276	9.325	4.414	103520.3328	103520.3328
1167	600767	ST运盛	-3.01	2.9	2.95	3.07	2.9	2.99	2736136	0.8026000000000001	8120962	-14.078	4.5600000000000005	98892.95278	98863.95278
1168	600766	园城黄金	-4.484	4.26	4.43	4.46	4.25	4.46	6168001	2.75441	26710097	106.5	16.045	95520.626172	95395.062672
1169	600765	中航重机	1.284	21.29	21.23	22.2	21.22	21.02	33905476	3.95444	735607793	60.829	3.146	2000580.50836	1825409.281671
1170	600764	中国海防	0.374	32.22	32.21	32.78	31.71	32.1	5194358	1.24535	168203254	30.561	3.5540000000000003	2289647.881692	1343897.53713
1171	600763	通策医疗	0.314	319.0	319.0	328.02	316.41	318.0	2544839	0.7936700000000001	819493916	221.528	46.816	10228416.0	10228416.0
1172	600761	安徽合力	-1.933	14.71	14.9	15.07	14.56	15.0	6324277	0.8544200000000001	93160445	16.716	2.055	1088805.959742	1088805.959742
1173	600760	中航沈飞	4.279	90.66	89.0	95.32	88.88	86.94	38823947	2.77656	3566097620	143.905	12.88	12695929.25781	12676754.151048
1174	600759	洲际油气	-2.424	1.61	1.64	1.65	1.6	1.65	27544280	1.2197500000000001	44762098	61.923	0.708	364424.710398	363567.626898
1175	600758	辽宁能源	-1.689	2.91	2.94	2.96	2.84	2.96	15415200	1.16716	44691834	145.5	0.755	384707.061654	384336.327654
1176	600757	长江传媒	-0.975	5.08	5.13	5.14	5.07	5.13	3775906	0.31116000000000005	19212067	7.815	0.799	616534.338684	616456.528324
1177	600756	浪潮软件	-1.12	15.01	15.16	15.35	14.92	15.18	3690606	1.13873	55604475	166.778	2.096	486472.228253	486472.228253
1178	600755	厦门国贸	-1.099	6.3	6.36	6.37	6.28	6.37	11847000	0.6403500000000001	74706800	7.0	0.8130000000000001	1226138.69007	1165550.68665
1179	600754	锦江酒店	3.894	49.09	46.99	50.2	46.5	47.25	7236898	0.9024300000000001	354574074	43.043	3.644	4702509.98396	3936705.98396
1180	600753	东方银星	1.176	18.93	19.0	19.49	18.43	18.71	3081732	1.7197200000000001	58454378	125.364	16.057	339225.6	339225.6
1181	600751	海航科技	4.688	2.68	2.57	2.78	2.51	2.56	78077014	3.03425	208633368	14.889	0.5700000000000001	777022.525844	689614.665936
1182	600750	江中药业	-1.599	10.46	10.63	10.63	10.44	10.63	3963744	0.62917	41629007	11.886	1.734	658980.0	658980.0
1183	600749	西藏旅游	0.0	8.47	8.45	8.6	8.3	8.47	814311	0.35878000000000004	6911412	92.165	1.87	192239.792899	192239.792899
1184	600748	上实发展	-2.548	4.59	4.73	4.74	4.57	4.71	7332837	0.39754000000000006	33931620	10.929	0.785	846654.367428	846654.367428
1185	600746	江苏索普	0.551	7.3	7.49	7.8	7.27	7.26	22253190	7.30422	166741066	-396.739	2.766	765294.259	222403.22569
1186	600745	闻泰科技	-7.652	116.82	122.2	122.5	116.0	126.5	34213767	4.17393	4065229747	66.375	5.064	14543362.573542	9575749.30158
1187	600744	华银电力	3.279	3.15	3.0	3.16	2.93	3.05	54220263	6.55123	165683638	315.0	1.8290000000000002	561054.14631	260704.83663
1188	600743	华远地产	-1.449	2.04	2.06	2.06	2.03	2.07	8524306	0.36334000000000005	17433393	6.316	0.5750000000000001	478604.578296	478604.578296
1189	600742	一汽富维	-3.001	9.05	9.3	9.31	8.99	9.33	7663860	1.14536	69906058	8.574	0.992	605554.47604	605554.47604
1190	600741	华域汽车	-1.138	30.4	30.39	31.25	30.07	30.75	21038937	0.6673300000000001	644776432	14.829	1.911	9584280.91136	9584280.91136
1191	600740	山西焦化	2.219	6.91	6.72	7.0	6.6	6.76	66388151	6.89442	453927626	21.992	1.23	1361865.936366	665381.749221
1192	600739	辽宁成大	-2.821	24.8	25.52	25.56	24.6	25.52	21427664	1.40077	535502913	31.564	1.595	3793680.34368	3793680.34368
1193	600738	兰州民百	-5.964	6.78	7.3	7.43	6.49	7.21	21834484	2.94874	149881910	21.254	3.124	524408.914728	502037.082294
1194	600737	中粮糖业	1.933	9.49	9.23	9.55	9.12	9.31	34369386	1.62803	323162962	34.66	2.344	2029766.968372	2003432.72324
1195	600736	苏州高新	-2.428	4.42	4.53	4.53	4.41	4.53	4738000	0.41154	21047302	26.0	0.742	508871.464894	508871.464894
1196	600735	新华锦	-1.022	4.84	4.9	4.98	4.78	4.89	2210700	0.58796	10697704	23.202	1.916	181980.271264	181980.271264
1197	600734	*ST实达	-0.99	1.0	1.0	1.01	0.98	1.01	8238982	1.5401600000000002	8189582	-0.20400000000000001	-0.778	62237.2316	53494.3811
1198	600733	北汽蓝谷	-1.124	10.56	10.5	11.07	10.37	10.68	97379380	5.33687	1042746776	400.0	2.541	3689304.259872	1926833.271264
1199	600732	爱旭股份	-3.51	18.42	18.96	19.71	18.18	19.09	26214002	5.87253	499158893	49.784	7.639	3750918.362454	822237.63336
1200	600731	湖南海利	-1.48	9.32	9.32	9.5	9.27	9.46	7345967	2.24833	68868963	32.748	2.404	331067.554536	304512.056168
1201	600730	中国高科	-2.19	4.02	4.1	4.11	4.0	4.11	3361052	0.5729200000000001	13576836	-30.455	1.242	235835.712804	235835.712804
1202	600729	重庆百货	-0.037	27.26	27.62	27.62	26.86	27.27	2447596	0.6022200000000001	66586878	11.264	1.5939999999999999	1108196.59559	1107918.54359
1203	600728	佳都科技	-4.235	7.01	7.33	7.35	6.98	7.32	23135621	1.33753	163138527	16.687	2.277	1231942.655397	1212542.690697
1204	600727	鲁北化工	-1.156	6.84	6.99	6.99	6.8	6.92	5129042	1.46157	35160112	14.553	1.395	361550.86434	240033.799188
1205	600726	华电能源	-0.457	2.18	2.18	2.2	2.16	2.19	5599174	0.36484000000000005	12202763	54.5	4.152	428735.183354	334559.182918
1206	600725	ST云维	-4.7059999999999995	1.62	1.68	1.7	1.62	1.7	7392200	0.59979	12115988	158.824	6.378	199660.14	199660.14
1207	600724	宁波富达	-1.17	3.38	3.42	3.45	3.37	3.42	1419710	0.09825	4824812	10.027	1.751	488491.481998	488390.620432
1208	600723	首商股份	0.0	8.35	0.0	0.0	0.0	8.35	0	0.0	0	13.825	1.351	549770.30759	549488.07759
1209	600722	金牛化工	-3.827	3.77	3.88	3.92	3.7	3.92	8474962	1.24573	32010286	82.135	2.526	256480.517852	256480.517852
1210	600721	ST百花	-1.13	3.5	3.54	3.56	3.48	3.54	538700	0.14930000000000002	1891262	40.698	1.463	131297.02425	126284.7432
1211	600720	祁连山	-2.885	12.79	13.05	13.09	12.63	13.17	34327441	4.42271	439436721	8.045	1.27	992875.270678	992712.076673
1212	600719	大连热电	-4.478	3.2	3.35	3.35	3.18	3.35	4945000	1.2222	15988287	114.286	1.842	129471.872	129471.872
1213	600718	东软集团	-2.984	9.43	9.66	9.66	9.35	9.72	9256046	0.7450300000000001	87685777	314.333	1.397	1171555.188185	1171555.188185
1214	600717	天津港	-1.483	4.65	4.72	4.72	4.65	4.72	8395534	0.34812000000000004	39266551	14.091	0.669	1121425.40238	1121425.40238
1215	600716	凤凰股份	-1.02	3.88	3.89	3.91	3.85	3.92	2078869	0.22209	8042391	42.778	0.608	363191.50892	363191.50892
1216	600715	文投控股	-2.857	2.04	2.08	2.09	2.03	2.1	4804700	0.25903000000000004	9837605	291.429	0.674	378390.114	378390.114
1217	600714	金瑞矿业	-5.169	4.77	5.0	5.0	4.74	5.03	2284300	0.7926700000000001	10989038	-159.0	2.23	137460.082221	137460.082221
1218	600713	南京医药	-1.405	4.21	4.26	4.26	4.21	4.27	3196702	0.35621	13504399	12.643	1.042	438518.333724	377816.176758
1219	600712	南宁百货	-3.722	3.88	4.01	4.01	3.86	4.03	6397200	1.18825	25021989	445.977	2.172	211326.27968	208888.293708
1220	600711	盛屯矿业	9.34	8.78	8.0	8.83	7.95	8.03	362980562	16.21368	3078637851	60.552	2.21	2317473.823228	1965604.598458
1221	600710	苏美达	-2.778	4.9	5.04	5.04	4.86	5.04	12846292	0.9830700000000001	63134334	14.412	1.228	640307.22266	640307.22266
1222	600708	光明地产	-2.811	2.42	2.49	2.49	2.41	2.49	6682414	0.3003	16315366	12.417	0.492	539330.091806	538517.220582
1223	600707	彩虹股份	2.93	8.08	7.84	8.44	7.5	7.85	114513235	4.62697	917798535	448.889	1.541	2899418.903456	1999727.351912
1224	600706	曲江文旅	-3.125	6.2	6.4	6.4	6.19	6.4	1577778	0.73904	9847768	29.524	1.311	133555.1982	132364.0542
1225	600705	中航资本	-1.179	4.19	4.22	4.26	4.16	4.24	50862952	0.57233	214206193	11.971	1.143	3737469.368713	3723671.080688
1226	600704	物产中大	-0.913	4.34	4.38	4.4	4.32	4.38	21576044	0.42622000000000004	93984076	8.037	0.898	2196987.00536	2196987.00536
1227	600703	三安光电	-5.65	32.9	33.91	33.98	32.59	34.87	149212680	3.6585900000000002	4955374501	102.813	5.041	14737032.90332	13418018.01312
1228	600702	ST舍得	-0.358	77.85	77.73	80.65	77.02	78.13	7134643	2.15212	562315071	51.157	7.923	2617154.2935	2580860.07855
1229	600701	*ST工新	0.0	1.17	0.0	0.0	0.0	1.17	0	0.0	0	-0.317	-0.281	121064.020506	90777.788361
1230	600699	均胜电子	-1.625	27.85	28.01	28.61	27.15	28.31	27966454	2.26035	779983001	36.169	2.899	3810115.67784	3445777.636025
1231	600698	ST天雁	-2.479	2.36	2.4	2.44	2.33	2.42	6415900	0.8698600000000001	15287858	196.667	3.252	251200.767552	174067.754044
1232	600697	欧亚集团	-1.061	13.05	13.12	13.15	13.01	13.19	1138000	0.7334600000000001	14849585	8.7	0.762	207609.937875	202478.599575
1233	600696	ST岩石	-4.682	12.42	12.41	13.03	12.38	13.03	4809328	1.4379	60175634	310.5	15.812	415411.033302	415411.033302
1234	600695	绿庭投资	-2.185	5.82	5.95	5.96	5.8	5.95	5619236	1.53335	32967399	107.778	5.45	413878.8822	213283.882464
1235	600694	大商股份	-2.4	18.71	19.11	19.16	18.68	19.17	2002812	0.68188	37740910	6.155	0.597	549547.599763	549547.599763
1236	600693	东百集团	-1.185	4.17	4.22	4.22	4.15	4.22	2967100	0.33069000000000004	12390162	11.141	1.4100000000000001	374561.554716	374152.246698
1237	600692	亚通股份	-0.672	5.91	5.96	5.96	5.8	5.95	2665366	1.0452	15685114	60.865	2.557	207892.561824	150711.215547
1238	600691	阳煤化工	-7.48	2.35	2.52	2.53	2.35	2.54	70469687	4.01219	170868241	-10.653	1.19	558355.75872	412751.86291
1239	600690	海尔智家	3.3970000000000002	35.31	34.22	35.55	33.99	34.15	55104207	0.87348	1925279984	27.457	4.646	31877325.783171	22275499.421274
1240	600689	上海三毛	-1.404	6.32	6.38	6.38	6.23	6.41	834903	0.54854	5255186	158.0	2.805	127026.528776	96193.018376
1241	600688	上海石化	-4.444	3.44	3.57	3.59	3.42	3.6	29147936	0.39772	101968633	16.78	1.331	3723391.844	2521111.844
1242	600687	退市刚泰	10.345	0.32	0.3	0.32	0.3	0.29	27635525	1.85633	8654902	-0.14100000000000001	0.538	47638.889728	47638.889728
1243	600686	金龙汽车	-4.0	6.72	7.0	7.01	6.72	7.0	11676210	1.92442	79748089	28.0	1.209	481855.864224	407728.279392
1244	600685	中船防务	-5.459	27.88	29.68	30.4	27.7	29.49	35276926	4.29455	1016103166	71.874	2.859	3940855.781864	2290161.284628
